Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
13629,90,11,7792.36,3,4,4,344
12757,29,13,7794,2,4,4,244
13093,98,8,7812.31,3,4,4,344
12435,NULL,2,7829.89,1,2,4,124
12428,32,9,7888.96,2,4,4,244
15290,212,18,7903.62,3,4,4,344
14849,66,25,7930.54,2,4,4,244
18109,90,26,7942.09,2,4,4,244
14056,93,23,8053.48,3,4,4,344
14952,424,11,8099.49,4,4,4,444
13854,454,25,8109.52,4,4,4,444
14936,98,8,8126.52,3,4,4,344
16672,96,20,8134.94,3,4,4,344
15358,454,22,8311.92,4,4,4,444
16558,89,20,8322.89,2,4,4,244
18139,NULL,6,8392.98,1,4,4,144
14527,454,55,8456.28,4,4,4,444
17243,100,26,8458.05,3,4,4,344
12683,454,15,8471.53,4,4,4,444
16656,90,15,8625.8,3,4,4,344
17306,217,19,8631.31,4,4,4,444
16033,33,20,8682.49,2,4,4,244
17017,454,20,8694.26,4,4,4,444
13090,454,14,8910.82,4,4,4,444
13488,32,13,8932.07,2,4,4,244
13969,454,18,8995.49,4,4,4,444
12451,214,5,9017.04,3,4,4,344
18092,454,11,9068.26,4,4,4,444
14667,454,25,9080.72,4,4,4,444
14367,33,16,9208.02,2,4,4,244
12567,577,10,9391.38,4,4,4,444
16523,31,21,9398.47,2,4,4,244
14733,69,12,9546.31,2,4,4,244
13458,96,14,9581.77,3,4,4,344
12709,188,15,9604.52,3,4,4,344
13001,212,13,9608.08,3,4,4,344
15078,93,32,9743.11,3,4,4,344
13199,219,38,9817.12,4,4,4,444
12590,5,2,9864.26,2,2,4,224
16779,95,22,9972.72,3,4,4,344
15502,98,12,10088.16,3,4,4,344
14769,151,8,10129.86,3,4,4,344
16843,214,16,10196.57,3,4,4,344
16180,340,8,10254.18,4,4,4,444
15615,95,23,10399.74,3,4,4,344
17865,90,20,10401.92,2,4,4,244
17706,61,17,10452.66,2,4,4,244
14062,92,12,10464.85,3,4,4,344
15251,92,11,10484.99,3,4,4,344
17139,93,12,10630.97,3,4,4,344
17107,182,6,10686.91,3,4,4,344
13340,129,7,10736.48,3,4,4,344
13319,454,26,10835.05,4,4,4,444
15482,274,12,10879.76,4,4,4,444
17581,89,25,11025.24,2,4,4,244
12409,65,3,11072.67,2,3,4,234
14895,92,20,11083.51,3,4,4,344
12971,90,86,11189.91,3,4,4,344
14194,30,21,11220.52,2,4,4,244
15125,61,15,11528.48,2,4,4,244
12939,100,8,11581.8,3,4,4,344
14606,95,93,11828.96,3,4,4,344
12557,39,5,11990.96,2,4,4,244
13113,89,24,12241.01,2,4,4,244
12682,454,31,12279.82,4,4,4,444
17340,60,11,12318.73,2,4,4,244
15640,63,15,12334.33,2,4,4,244
16000,151,3,12393.7,3,3,4,334
12536,30,3,12601.83,2,3,4,234
13078,98,26,12621.1,3,4,4,344
14258,31,9,12669.98,2,4,4,244
12477,38,6,12814.74,2,4,4,244
16525,98,26,13027.45,3,4,4,344
17735,214,19,13086.62,3,4,4,344
12433,89,7,13161.79,2,4,4,244
15498,32,27,13277.1,2,4,4,244
12540,39,17,13364.54,2,4,4,244
12621,454,20,13689.67,4,4,4,444
12681,90,22,13777.46,3,4,4,344
16705,89,20,14034.99,2,4,4,244
14866,30,12,14389.9,2,4,4,244
16133,61,33,14589.04,2,4,4,244
15513,454,19,14697.56,4,4,4,444
12744,220,7,15219.68,4,4,4,444
14051,89,23,15592.69,2,4,4,244
15856,454,27,15924.67,4,4,4,444
14607,274,14,16137.5,4,4,4,444
17677,29,30,16137.88,2,4,4,244
15189,90,41,16211.89,3,4,4,344
16839,90,34,16288.35,3,4,4,344
12921,90,37,16587.09,3,4,4,344
13881,66,20,17159.52,2,4,4,244
13767,424,37,17220.36,4,4,4,444
17428,89,28,17238.13,2,4,4,244
14031,454,19,17286.86,4,4,4,444
12678,218,12,17628.46,4,4,4,444
12901,35,28,17654.54,2,4,4,244
15159,96,30,18489.21,3,4,4,344
12731,424,12,18890.87,4,4,4,444
15039,92,47,19626.51,3,4,4,344
12471,424,30,19788.65,4,4,4,444
17381,69,29,20275.61,2,4,4,244
17675,93,31,20286.48,3,4,4,344
12753,99,6,20709.87,3,4,4,344
16210,90,18,21086.3,2,4,4,244
13777,89,33,25977.16,2,4,4,244
16333,274,22,26626.8,4,4,4,444
17857,454,23,26879.04,4,4,4,444
13408,90,62,28076.72,3,4,4,344
13081,60,11,28297.06,2,4,4,244
14680,63,16,28754.11,2,4,4,244
13098,60,28,28800.36,2,4,4,244
17389,89,33,30400.88,2,4,4,244
17404,68,15,31694.42,2,4,4,244
12748,89,210,32109.28,2,4,4,244
15838,63,19,33643.08,2,4,4,244
16422,70,51,34684.4,2,4,4,244
13798,90,57,36389.69,3,4,4,344
16013,37,47,36800.6,2,4,4,244
17841,454,124,39017.88,4,4,4,444
15098,65,3,39916.5,2,3,4,234
12931,90,15,40949.76,3,4,4,344
15749,39,3,44534.3,2,3,4,234
14088,277,13,49848.01,4,4,4,444
14298,90,44,50554.4,3,4,4,344
15061,424,48,54477.98,4,4,4,444
15769,90,26,56252.72,2,4,4,244
17949,96,45,57396.88,3,4,4,344
13089,30,97,58353.11,2,4,4,244
15311,89,91,60500.49,2,4,4,244
14096,92,17,64450.49,3,4,4,344
13694,95,50,64717.3,3,4,4,344
16684,212,28,66018.68,3,4,4,344
12346,NULL,1,77183.6,1,1,4,114
16029,61,63,80613.24,2,4,4,244
17511,90,31,90958.7,2,4,4,244
14156,61,55,116622.93,2,4,4,244
12415,70,21,123182.69,2,4,4,244
14911,454,201,143202.24,4,4,4,444
17450,98,46,194390.79,3,4,4,344
18102,89,60,259657.3,2,4,4,244
14646,93,74,278990.18,3,4,4,344
